"","SMILES","Type"
"23","CC1=CC(=O)NC(=S)N1",0
"33","CN(CC1=NC2=C(N)N=C(N)N=C2N=C1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O",0
"37","NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1",1
"55","OC(=O)C(Cl)(Cl)Cl",0
"73","CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1",0
"123","CC(C)(C)C1=CC=CC=C1",0
"271","[Mn++].[Zn++].[S-]C(=S)NCCNC([S-])=S.[S-]C(=S)NCCNC([S-])=S",0
"276","OC1=CC=C(C=C1)[N+]([O-])=O",1
"509","CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1",1
"612","[Na+].COC1=CC2=C(SC(C(=O)NC3=NN=N[N-]3)=C2OC(C)C)C=C1",0
"1066","COCCOCCOC",0
"1074","[Na+].CCCCCCCCCCCCCCCCOS([O-])(=O)=O",1
"1079","CCCCCCCCCCCCC=C",0
"1197","OC1=C2C(CC3=CC=CC(O)=C3C2=O)=CC=C1",1
"1242","CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1",1
"1369","[Na+].CCCCCCCCCCCCCCOS([O-])(=O)=O",0
"1387","COC(=O)C1=C(O)C=CC=C1",0
"1428","OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1",1
"1509","CCCOC(=O)C1=CC(O)=C(O)C(O)=C1",1
"1518","OC(=O)C1=CC(=CC=C1)C(O)=O",1
"1653","CCCCCCCCCC",0
"1718","CCCCOP(=O)(OCCCC)OCCCC",1
"1741","C(CC1=CC2=C(OCO2)C=C1)N1CCC[C@H](C1)OC(C1=CC=CC=C1)C1=CC=CC=C1",1
"1992","[Na+].CCCCC1=NC2=C(N=CC=C2)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=N[N-]1",1
"2015","ClCC(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl",0
"2094","COC1=C(OC)C(=CC=C1)[C@H](O)C1CCN(CCC2=CC=C(F)C=C2)CC1",0
"2131","[Na+].CN(C)C1=CC=C(C=C1)N=NS([O-])(=O)=O",0
"2167","NCCO",1
"2216","CCCCCC(O)=O",0
"2364","OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)(C(F)(F)F)C(F)(F)F",1
"2402","CC(C)(C)C1=CSC(=N1)C1=CC2=C(O1)C=CC(OCC1=CC=CC=C1CC(O)=O)=C2",1
"2425","NC1=CC=C(C=C1)C(O)=O",0
"2452","[Na+].CCCCCCCCCCCCOS([O-])(=O)=O",1
"2883","Cl.CCN1CCC2(COC3=C2C=C2N(CCC2=C3)C(=O)C2=CC=C(C=C2)C2=CC=C(C=C2C)C2=NN=C(C)O2)CC1",0
"2919","[O-][N+](=O)C1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1",0
"2945","O[C@H]([C@H](CC1=CC=CC=C1)NC(=O)C1=CC2=CC(Cl)=CC=C2N1)C(=O)N1C[C@H](O)[C@H](O)C1",0
"3069","CCC1=NN(C2CCCCC2)C2=C1C=CC(=C2)[C@]1(CC[C@@H](CC1)C(O)=O)C#N",1
"3118","FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI",0
"3185","CC(C)(O)C1=COC(=C1)S(=O)(=O)NC(=O)NC1=C2CCCC2=CC2=C1CCC2",0
"3223","CCCC[Sn](CCCC)(CCCC)OC(=O)C(C)=C",1
