"","SMILES","Type"
"12","CCCCOCCOCCOCC1=CC2=C(OCO2)C=C1CCC",0
"33","CN(CC1=NC2=C(N)N=C(N)N=C2N=C1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O",0
"73","CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1",1
"96","CCCCCCCCOC(=O)C1=CC=C(C(=O)OCCCCCCCC)C(=C1)C(=O)OCCCCCCCC",0
"488","CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC",0
"490","CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC",0
"509","CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1",1
"597","CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C",1
"685","[Na+].CCOC1=CC(=CC=C1)N1C=C(N=C1C1=CC=C(C)C=C1)C(=O)N1CCN(CC1)C1=CC2=CC=CC=C2C(=C1)C([O-])=O",0
"1046","CN1N=C(C)C(C=NOCC2=CC=C(C=C2)C(=O)OC(C)(C)C)=C1OC1=CC=CC=C1",0
"1074","[Na+].CCCCCCCCCCCCCCCCOS([O-])(=O)=O",1
"1311","CCCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCCC",1
"1369","[Na+].CCCCCCCCCCCCCCOS([O-])(=O)=O",1
"1428","OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1",1
"1603","CCOC(=O)CCC(=O)OCC",0
"1653","CCCCCCCCCC",0
"1741","C(CC1=CC2=C(OCO2)C=C1)N1CCC[C@H](C1)OC(C1=CC=CC=C1)C1=CC=CC=C1",1
"1786","Cl.CC1=C(C[C@H]2CCC3=C(C)C4=C(C=CC=C4)N3C2=O)N=CN1",1
"1840","CCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCC",0
"1861","CO\C=C(\C(=O)OC)C1=CC=CC=C1OC1=CC(OC2=CC=CC=C2C#N)=NC=N1",0
"1924","CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O",1
"1967","NC(=O)N1C(=O)C(C(=O)C2=CC(Cl)=CS2)C2=C1C=C(Cl)C(F)=C2",0
"2017","CCCCCCC1=C(O)C=C(O)C=C1",1
"2042","CN(C)C(=S)SSC(=S)N(C)C",1
"2064","[O-][N+](=O)\N=C1/NCCN1CC1=CN=C(Cl)C=C1",0
"2098","CC(C)NC1=NC(NC(C)C)=NC(Cl)=N1",1
"2135","OCCS(O)(=O)=O.OCCS(O)(=O)=O.NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1",1
"2253","ClC12C(=O)C3(Cl)C4(Cl)C1(Cl)C1(Cl)C2(Cl)C3(Cl)C4(Cl)C1(Cl)Cl",1
"2322","CCCC[Sn](Cl)(CCCC)CCCC",1
"2364","OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)(C(F)(F)F)C(F)(F)F",1
